,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,target
14,0.18963016617898013,-2.609119829826139,-1.1898535727851023,1.6981339870364827,0.722386914621775,0.3495312643048939,0.15988937559991961,2.949747973190166,-0.8501038922568842,2.5970840514318887,1
15,-1.5594555061007989,-0.27518041020487516,0.5861440387685134,4.314589014201049,-3.5405821595264504,1.834336702197767,-2.2804738563363407,-0.9828006702974721,-3.285410728999405,1.5236934507004838,0
16,1.0686241275185533,-0.9529839343817669,-1.4501749511860824,1.9227219766428938,-0.320873654466431,-0.6774949853908163,0.340242981601438,3.9101823614420503,1.236459482165714,0.21333580155978982,1
17,0.04885099997909064,2.459506310721687,-7.3686694058177045,2.603839399762809,1.4362501302716475,4.173078947162572,0.8445556731738321,3.049026873911436,-5.64421490540139,3.678186139316917,0
18,-0.6020943943342191,-0.23737579494680228,0.463823813722015,-0.014802214119054025,-0.06879210032943273,2.294246504380012,0.7764609334540551,0.3580079009137769,-1.3277988064467006,-1.1519310284069575,0
19,0.6859198256889781,1.5771437515035789,-4.934802052566598,2.9618604973426397,0.4179032809761165,1.7795432219833045,1.500418458480863,1.5763479209380484,-4.0947418164903695,2.899583303358467,0
20,-1.1455329028870211,-0.9454458765212364,1.8009878141986846,-1.421772750141196,-0.8151316961936984,-1.2868784953510448,0.5760168899981873,0.6385605150472831,1.35736684945735,-0.5901113112817176,1
21,1.0304959996805825,2.1683476154829977,-1.1262314253580004,0.7183267916687686,1.0403596067466998,-0.23064021396564738,0.1837500956663967,-2.698797433809893,-1.11969822758597,-1.1414005274526886,1
22,-0.9889863956887137,1.5805326429210296,-1.9581538845983992,-0.45477609401886343,-1.9106107759512132,-1.557580092070355,0.7150628359067669,0.610063682346647,-1.707913972897853,3.1201991036405183,0
23,-0.34624313328305056,-1.2609903341308262,-1.5954192105922034,1.1379472102434132,0.9608780715328997,1.090107552637025,0.41761014502517946,1.7578294330744744,-1.3549033677804467,2.0477693323926602,1
24,-0.785566197375875,0.3930285330329113,-2.971094773889678,-0.02705941055167771,3.045460869240256,0.6132163642159134,0.15248445039795128,-0.030303897580573613,-0.5103476072365621,1.9981680934813513,0
25,0.46502509218875065,3.2262678931834725,-6.68126588342309,0.3656086940193748,-0.6865057781635955,2.56167060884167,0.8323316011861104,4.434793607749306,-2.2103638757486204,4.219406727060458,0
26,0.06698775064533263,0.3980502920273714,1.2287343793450787,0.703869516061815,-2.1744818123971017,-1.7201955101061586,-0.4860621658974234,-1.1208500182968368,-0.002724520773733752,-0.037654843562250795,0
27,-0.50221381862713,-0.2751481647500935,0.1270291175351307,-0.7318335439752068,1.8800223230130153,1.0281906556656544,-1.278514320081245,-1.4172563509064071,-1.1485098146751123,-0.4039700715767538,1
28,-0.2985345233068629,-1.8704237467451745,2.5261717806395882,-0.7315544846809319,-0.48978267743354253,-1.6251562677668527,0.09448145872426125,0.5294363161146269,1.5396232671209362,-1.1664960115015335,0
29,1.612825800768968,0.08593011340861811,-1.2296397488252546,-0.2904211568337023,0.23047184118409836,-0.48804663826309036,0.5028859224834125,1.47811970994557,-0.5412627305855363,0.7210936066674591,1
30,-0.41782473429703665,-0.85975937239052,0.9666170982777025,3.0040704792330075,-2.3321472596010766,3.020365991985576,-0.8172599711100513,2.1011630049280203,-0.8536934333476169,-1.9328759729345357,0
31,-0.19409016816811697,0.8247986508552569,0.5761854570694784,-0.9146813094198579,0.5311829785680482,-0.8554128560638049,-0.40552404260537733,-1.8504716923802065,-1.1115882405481958,-1.4784917914786877,1
32,-0.32490276998889284,0.869342056285552,2.6808240640669054,-0.717244655708948,-1.4886211248655923,0.9219251461880784,-1.0111666382451407,-4.809436954741917,-1.1541306430508345,-0.17892381636642796,1
33,-0.27382898683489376,-1.494130493279162,-0.11921188089141244,1.6040876295498494,-0.5620449704291487,-1.8864589733672013,1.165097115926048,0.3289730795885545,-3.903174863773465,1.5665200227811442,0
34,-2.0263617855836014,1.0527515775530305,-3.256156275000561,0.9359402152831847,1.5187464023134485,-1.2613310910866051,-1.5865747676157003,1.0214789306512684,-0.8910118144511161,1.169475722515433,0
35,0.16508231849986896,-0.857090027846482,0.2550849177940529,0.7773159442795933,-1.793567416313854,-1.9437320896641617,2.5121059895992177,2.191790595179326,-0.5835905855153214,0.2901872462892353,1
36,-1.6841259339034718,0.30130166530094504,0.5381179189764398,-3.819000613484179,-0.6746376240960819,-1.9231155513001554,-0.763577081554708,0.7371422341238638,-3.5331885157320144,-0.2232380765386578,1
37,0.9409818517538323,-1.956728533679271,3.062137265329388,-0.1259731688378789,-1.7778807912579517,-1.4569450394509946,0.9478921337837134,-0.904780045513256,-3.640010799112306,-0.5770245556268994,0
38,-2.069707352486956,-0.17357756276360448,0.04145444687193073,-2.624169488888183,1.4916711399423326,-2.228410026187908,0.4587516557812,-0.3479856853781279,-0.9500120367386775,0.05094383859880214,1
39,0.017422568798552782,1.314703210498319,-0.9957056437178623,-0.30823923409919085,1.6281811372130637,0.10773033268951182,-2.045615913275698,-1.0840778265253226,-1.0284594368562496,-1.5876142906603543,1
40,-0.983003056392132,0.0729134460927865,3.2233459653029493,-1.707563581671515,-1.1884643543222508,-0.9124936551111222,0.07822582569104822,-3.0927193566344213,-1.6873187763124338,-1.8785361488638266,1
41,-1.3092961399802268,3.191964673906503,-4.819999765000269,0.731952091016516,2.5936749545947,-0.23827822953561306,0.4499896815888366,0.9432998790501035,-0.5599883774933655,-0.8962386742516268,1
42,-0.16346540489629327,0.6260070236018449,-1.2066333724867546,0.9264470108298308,0.647515173952115,2.82520952928517,2.3073296320275154,-0.9568286903054051,-5.334389174896418,-0.18388841918947563,0
43,-0.03400027446451307,-1.5442117184888193,1.0600723573927104,1.2555517371394829,-0.3094824483085702,-1.6933254187246405,-0.27504903251387136,1.138280176086282,0.13281757282337847,-1.1929693229643261,0
44,-0.1999256365626488,-1.273660108878387,0.7668329918404476,1.2936648563749542,-0.8996832773199022,-0.22261899445097755,0.6953292922724185,0.6329342373133828,-1.968849402673348,-0.08421716921066658,0
45,0.14255538248742033,-0.968994237357431,1.8794131503533218,3.774172137042647,-2.466985738131396,-0.5412964806342377,-0.2895601560974556,-1.8917521065206508,-1.7283443811816308,0.0631320136722241,0
46,0.6216258384751944,-1.188858902540223,3.0731150831433576,1.6250884064755609,-2.7447397910910287,2.1778808334719346,-0.31284188611872954,-0.812174539077346,-2.309027027514908,-1.6613082056124049,0
47,-0.6068370066062281,0.005975927507101297,-0.10220858452806579,2.33091133966455,-2.157166378473267,3.733237557776551,0.43751337520016814,1.3414182873079552,-1.1043658933105907,-0.022792890599632853,0
48,-0.10806575168822945,-3.1143114816416384,5.591762864173671,0.1301409381516424,-3.8142620760436854,-1.2484467286390077,0.7918729683254957,0.8528954033761588,0.9400198610953434,-2.312765521814934,0
49,1.5409547869513436,1.162816427513971,0.06704653336366317,-0.7052135117343432,-1.9209488887585944,2.6315588406638737,-1.496490516663175,1.6493404198650692,1.550791154827213,-0.7886184855962948,0
50,0.1817227389432896,-1.011516549610516,-0.6937306099600924,0.032680678710125144,0.2363334499877805,0.6827151405680958,1.3902392013690998,2.833895036808694,1.7964155245755542,0.6899786282002676,0
51,0.06048077023947895,-1.0210472635494041,2.762270826228087,0.8794890880483321,-2.412542933646751,2.3658141910578703,0.15720675473604456,-0.17618703912619105,-2.4735876878856904,-2.009601842597342,0
52,0.7267179468550385,0.918551869681706,-3.121426090004382,1.0542824096051713,0.17850452761131774,0.4999833153692117,0.942880112632818,2.001326551355274,-1.4078678249674015,1.8049878310835876,0
53,0.3679675532439242,-1.4403485814745203,2.551141587768862,-3.7350579255706626,0.22888283785118335,-3.3779341183896845,-0.35533704008318473,-0.6022523994275368,-1.9801547667920514,-0.7340482413470304,1
54,-1.721368105568983,-2.536464367322848,2.4469089459557805,0.1533062997422875,0.1345692164548915,0.8519206706128416,0.3957679158983376,-1.3642757631760114,-1.8960452582288374,0.5001628445445795,1
55,1.1151572246296133,1.0839571852426437,-3.6216603078507017,3.8483130171049367,1.0628055139837254,3.5393294458934714,1.0211729554661861,-1.5547137891191127,-5.637690784848039,2.696240775608246,0
56,1.2469285732599455,-1.8482212960312436,-2.1578566325966597,1.5258600494451762,3.170573903671185,2.882614929537031,0.9707291555530558,0.9349135955316571,-0.9634877461210667,2.5019350596897256,1
57,-0.5540716633823637,0.8810511503959297,-1.9826079251419702,0.278609855649377,0.40485015403361335,0.24515233658985558,-0.8178768539143476,1.1076965508999075,-0.64947032851371,0.6115998648165055,0
58,1.5119575217690437,0.4410738122240301,-1.5050812326574678,2.805055532637906,-1.433375029081906,2.884090280575533,-0.1593847223973516,0.6229927090459926,-3.017415947258769,1.3377468251251532,0
59,1.0684074033090227,4.204482232888343,-2.337397319308189,1.8443614750146504,1.3869149482458714,1.4113517938441325,-0.28425857161442725,-2.534888440691646,0.19324861324398968,-3.7567669249071676,1
60,-0.6501180925407171,-0.9980101397879519,-1.053194371905017,-1.707245251123326,3.607640155842137,-3.662414755676085,-1.079267059176679,-0.12404340004507375,0.3310583616709033,0.7889465183526945,1
61,-0.7402388622053687,-0.4307213362152359,-2.12063374735765,1.277393639089134,-0.45007865290880833,-0.3848527995332407,-0.08128202131857683,2.857027372592622,-1.1685265558696682,2.0322719394658866,1
62,2.252988573762509,-0.12835682063580667,-2.7828342863592668,-0.38579124761559,3.043383034052958,-1.4083705805607614,1.2740990133578467,0.9174309716560178,-1.0435156197080444,1.4725182376271455,0
63,-2.0200879990666922,-1.2809040080069176,0.3590124315074501,0.2845586106743163,0.43847662251849173,0.20295773119350813,-1.0144848809010014,0.47878445684339077,-0.8913817720576013,0.2835387753812416,1
64,1.5318464345969038,0.06508007227281287,-0.094268958349906,-0.3909473057366468,-0.2518986139760159,3.510809834517977,-0.9551159810925703,0.1325615148415219,-2.4716441202335835,0.16995208904559678,0
65,1.698216701116231,-0.6792089753793928,0.3581965333729089,1.4898158908143155,-0.34601057300598437,0.5777899138078224,-0.36287490248718085,0.2294573397098152,-2.1807791951907793,-0.8628274080346902,0
66,2.23492925992024,-1.7599712333982107,1.4686490975835413,0.9658901322384764,-0.8953554802080448,-1.0193468237118521,0.578607628564871,0.6858671259585494,0.23564902406974375,0.010205186811871103,0
67,0.4738776428053341,-3.0135173422521007,0.5935529067774575,1.4368644009159726,-0.6547431921635012,1.4772355623250744,-0.36258822879777763,2.6295752976288167,-0.6890993527798857,1.8270151165282087,1
68,-0.3889796284642183,-0.4313683315713366,2.068788829530243,-2.4521906340555333,0.7554622945086945,-1.7193069490607713,-0.7982690491130988,-2.124716340216173,-0.7109381863984128,-1.1530626568175033,1
69,-0.00203459755129538,-0.5161818922690883,-0.45450983841334686,1.1393469918903396,0.02624078742055458,0.6004088287832773,-2.241341008991771,0.42172304027413154,-2.961298580042209,0.05335822408847757,0
70,0.23778612621528597,-0.08417371893795111,-0.7390896068482348,1.7785822541093668,0.36628632415922,1.6514544240151259,-0.9358600492862998,0.23729344160439503,-1.4552182117242736,-0.4421230343435347,0
71,-0.4024705793075035,1.8039607454044164,0.8578015713012721,-1.5478646835595764,-1.5430086607144498,0.6560471965823,-1.3896578086174463,-2.1863636062041563,-2.871028482184645,-0.8037561973620273,1
72,0.1366031110459662,2.0929133892194614,-2.5168818097041683,1.6584027118652007,-0.9393225154044424,0.3151152750909557,1.02368234687419,0.5773996594167166,-0.15214481380694223,0.9648094514808048,0
73,0.06862186220251351,-0.0698025324746776,1.1896799625391692,-1.2072658135672758,-0.153397571127043,-1.395064671806268,-0.24287000203184148,-2.0950915969806703,-2.2193665119598935,0.17634746900332687,1
74,-1.2103601766951122,2.8016132571316223,-4.336097312543908,-0.28051548569283224,0.5071275814484464,2.4140890211425408,-1.1408478301884284,2.808124823053829,-0.02824549064335624,0.6888461357344022,0
75,-1.6513548768154196,-0.42458810018231996,-0.43543554086680164,2.3397089943361253,-0.16515279749094758,1.2341671105453447,-1.7567185679148842,0.3926221460411524,-1.4907065144908542,-0.3149116746452776,0
76,-0.10557431347891519,0.6371550795800893,-2.0431242183549307,-0.5071895877094388,2.4320369772126806,1.701265184850015,-1.5808885596877762,-1.018333237787309,-2.161247756010173,1.2429084545188651,0
77,0.6040084102831695,-0.7819906180714681,-2.1115654743803693,1.2864846825747047,1.0120662532593925,2.711470130183577,-0.23788728181914773,1.1544081067457914,-2.081047779977218,2.7466358912598343,1
78,-1.5602764076133249,-1.5575098862948695,-0.28312790167385826,0.2948685083443293,3.6728093289901698,0.765037957210402,-0.6858497649846106,0.019012327056262546,0.7662142120709987,-1.1784199004420697,1
79,0.001000208518087844,-0.7881947014141273,0.2745462921349515,1.087005676119323,0.5615455060607524,-0.7033486953913071,-0.028773640922540766,-1.5761873578431418,-1.882760044561051,0.7851622589889482,0
80,0.6091635428420801,-1.9435095961369906,4.505854233665067,0.5196269040268245,-2.896662422524133,1.1765739280426524,-0.4708094901141648,1.2360319887137337,2.08276567271095,-3.8311119352877347,0
81,0.4884947454675019,3.5168441092574385,-3.3122187186487686,0.2804188346781107,0.9825672702091601,0.7398333585983001,0.5889374538020912,-1.258672675186709,-1.4961783482949145,-0.11680321792778448,1
82,1.0124744112605526,2.766992716841961,-4.020060834450429,0.7970269293891139,3.245217626590162,-0.41202202076234584,0.0030642262738587336,-1.530026578192206,-0.35256799369776703,0.1749846768624761,1
83,-0.8305043791478209,-2.543773106564635,-0.5497972697529727,2.335431732708182,0.6199540224640825,2.99930426460562,1.7029237790774792,1.2293537386995803,-2.1050089867439574,2.5155087070957887,1
84,-0.5624715664404516,-0.8730157411673283,-3.8379473160199433,2.76367163703112,1.7428815398354789,1.0897579714651453,-0.19391473169639967,3.584643639698464,-0.4277221818078569,2.3776054005687435,1
85,1.5042103556683224,2.502185296804018,-0.3136241154261482,-0.6060158631864146,-1.2872504147869357,0.6774563254116364,0.4839704587620128,-1.9977496998368518,-3.4729427335825394,-0.9538307487065129,1
86,0.21236696423661597,-0.6665713937101423,-0.5616807972371509,0.7292118403868344,-0.9747896185721792,-0.7804678769919964,-0.33235674537754983,1.7131457075681917,-1.4749521143182744,1.1627457254337283,1
87,1.8344329760667366,-1.5034826898943834,0.9059299546935298,-3.748826316324459,2.272473332099204,-3.3090133267572748,0.19596378858110158,0.1876172094850772,-0.40683423513104466,-0.011149733416885854,1
88,-0.005926751353622688,0.5389251573679037,-1.266461064490535,-0.08402117229634376,1.4880916847695551,-1.6732023548087143,-1.244761284023926,-2.0551366037939007,-1.7686865406947978,1.7184469949800447,1
89,0.11036530933470598,-0.9976360453314232,-2.2326426456567425,1.0309988662033363,0.8700387775535505,0.6017946570451853,0.35946408126218404,2.5859314193799783,-1.2057947726660545,2.2343045190611903,1
90,1.2564941818223383,-0.6333648539358165,0.13762382976922555,1.2360617174603834,0.15471911989722797,0.39352964419960046,-0.08567323244148138,-0.6627954950682757,-1.631273965318449,0.29455277982774497,0
91,-0.022544411139490343,-1.9056413182506537,1.999197389793474,0.07592333923067851,-1.3005427608151097,1.0211977021709018,0.17398217851716438,-0.4287490733545769,-2.5777823527766244,1.0308484968153697,1
92,-0.09661154792410465,0.36736744238574237,0.5269783301316664,0.41042218577045764,-1.284160439936176,0.2563949732067924,0.2828071517628723,-0.14426986262848285,-0.4705932641970818,-0.49424492591496416,0
93,-1.270253806427054,-1.5264809745838526,-1.0420091635486801,2.2506663735512586,1.2673726694957372,2.7338639869968038,-0.6582094366467142,-1.1136745365583667,-3.4146131363478918,3.075533930064955,1
94,-2.001466426636499,2.3350068157430846,-1.850224623828836,-1.8684539610910116,-0.7760842972914404,0.04590778842225984,-1.7316660933726098,0.434961216515831,-3.206474817545593,0.4655379130243116,1
95,-0.36929608964519,-0.4054980804019601,0.8397551828954517,0.5026742760889424,-2.732546435167536,-0.6457613156295459,0.672175272094155,0.6313097557870984,-0.710621020091706,1.4263531605610091,0
96,0.7284890881144654,-0.6594356643870687,4.716136966553058,-3.9616986473570313,-2.6431954002804168,-0.8742735670328281,-0.1397313960111106,-2.5105889919457165,-2.8237341366157933,-1.1417060266295085,1
97,0.2990470870187338,2.280629495678238,-3.841953927108557,1.5116698149204106,2.5307198889537967,-0.6310078119531781,-2.0178094249262255,0.3707016585191072,-0.10757921484903332,-0.9775695105655599,1
98,0.08344569337831112,-0.07862696404569802,1.209732563916285,-2.5439696077109057,1.9245083280154933,2.306119291278271,-0.04575055924724865,-1.658876194213339,-0.41593797845357805,-1.6153756882677741,1
99,-0.9623545488633256,0.4760952124201081,-2.40891980405068,2.200514345911118,0.3952817992343778,0.7362644941868705,0.10441319869190054,1.0875559058244881,-1.2970539552441565,1.0157777165558552,0
100,-0.5015968900231668,-0.6178396378555795,-1.1950065684730706,2.7025682093877026,-0.2705809470867976,0.8391896561155462,1.0295179061318929,1.1170992166724125,-1.8513309059341765,0.8581805481763154,0
101,-1.381916237148248,-1.4254059468305282,4.0283723668853995,0.5220756760639147,-3.209539932795394,2.7682392527468136,0.4036880671149869,0.21816125493550587,-0.7698816564957199,-2.772928779225415,0
102,0.34899706029054756,-0.8548953274334603,5.187659188600783,-1.2531855771738398,-1.3361615348629545,0.04757618081472614,1.925980415182846,-4.047417864757236,0.023849228706225523,-3.0584239501778847,1
103,1.4430276430902056,0.4412192047714558,-1.7052894956887001,0.9156455933922262,1.356330938356714,2.203148462345321,0.6041235028056224,0.4404548171017173,-1.4522271448121762,-0.22267838513227134,0
104,-0.23317160496259393,-0.5065104683952038,-0.5109495609408976,-1.9673008507297935,1.909674617076271,-3.666607912906162,0.7070531324312747,0.9042659460810476,-1.4574466499875462,-0.7666547568658857,1
105,-0.32555270276836673,2.205911265666595,-2.902638343025414,1.0343310382862567,-0.6364483454466947,2.5078674900392457,-0.31074261790776325,0.9813926302656373,-1.7874249199211145,0.907143859460683,0
106,-0.6652720973817663,-1.2201278657604437,0.9856454789779139,0.5996425045292446,-0.7074786236450042,0.5432118446133082,-0.11102003530529973,2.7169073002202726,1.4424018364615439,-2.044621756437011,0
107,0.6100939113775629,-1.455240877458072,-0.7377878339000014,0.48506268464347824,3.0380017026677457,1.9965434523311592,0.6953300150833588,-0.82319922336504,-1.4112420305562687,1.0408149876859911,1
108,-0.5547183049229091,0.04035232782932252,1.185065396747272,-0.8266333938929207,4.330255188981264,3.1173790014329263,0.1312267849271482,-3.4792149276257733,0.3552337031210684,-4.131332354806218,1
109,-2.0656250579382927,0.807548280714759,0.4663049685192259,-1.2366051000594251,-2.18193029561931,-2.1128985482736136,0.09167855464595265,1.6725512385091457,4.476565884326385,0.23001583862469588,0
110,0.7459215039544929,0.8718637555660926,0.41287917728969914,-2.831363999766711,-1.1328220050854636,-3.3461970537242545,0.09596794551367357,1.797677126266242,1.1393093011764588,-1.3502696508276482,1
111,0.6513526525139766,-0.6566199347909529,0.2221355355893997,0.8584963535144908,-0.7222834799905984,-0.04668695078379437,1.0059184312761067,-0.4689767985733957,-2.851145702954665,1.0874049674631023,0
112,1.0202206496321902,1.8963664047468014,-4.959497725799246,2.3301707441408164,1.535453351051752,3.9947789867433046,1.4597352515233055,2.631685257620764,-1.4997892294182003,0.6980270618744386,0
113,0.8717988212397794,0.6071645740904168,2.1582555879176475,-1.9864959804399236,-0.05764705043368923,0.08506656103583632,0.6088339832980189,-1.706398057829126,-0.2667287824132252,-3.109123890773274,1
114,-1.6898638913278554,1.2882062066333002,-2.431266746393878,3.456766727735468,-2.1477424182939178,2.4487798698735217,-0.8975705275458735,0.6982305340909445,-2.911356990497261,2.2052646917531824,0
115,1.3400322813390513,-0.5045120531213054,0.1231110135231423,-0.3801109031302383,2.7930747982526576,2.1371021585628034,-0.11257469162372688,-1.766177952524754,-0.6516701267131091,-0.8238978221167432,1
116,-2.5108710843280884,-1.5626467376501512,-1.5694236034899656,1.6716507428950877,-0.3256154684269106,1.1520152757907858,-0.47579842702351854,2.634019835572836,-1.760933855252713,2.954501324053637,1
117,1.080280065395724,0.23044214546059116,-1.643865205425828,0.45337273719101523,1.8231873674696746,1.1522944247542002,0.7740733685452043,0.7686566322684332,-0.15461133262910132,-0.35857999975913146,1
118,0.8101009738786569,1.1571201595563863,-2.397082634495553,-0.06555611358785751,1.4961477061820827,-1.5440225967688175,0.31355914503339816,0.6390633506630943,-0.621459124332449,0.1147656472456533,1
119,-0.9528538388580013,-0.18345846140140765,-0.18507709592204358,-1.9926529483177842,3.1277545310070605,-2.9197184337916258,1.0593056644283685,1.5070045238865717,1.4637520239944917,-3.9295490605547485,1
120,1.4570227645248268,-2.7354092631796716,-1.3528235767721664,2.7441645284639757,-0.2757642722475382,0.578225902675399,-0.6392794523530999,3.5936632373309245,-1.133114868339467,3.102821744223992,1
121,-1.0074726556170028,0.9177807566111819,-2.617145866500778,1.7759709992696648,0.37466283622167085,0.23097652233518462,0.7366229271635046,-0.3436549072463859,-4.057619363767669,1.8313641906827764,0
122,-0.8080630092183666,1.583547004580149,-0.8274986773640157,0.03573845448567292,0.23195251919925375,-0.8157221276734004,-0.2372989040453101,-0.09642732928176756,-1.807815269136223,-2.345928742008919,1
123,-1.197200935860173,-0.7269659104203081,-1.2010491383160593,1.8903543423309332,0.02086123428949538,0.34053260313554823,1.1822854717499327,1.7230142457044986,-1.5639396984255045,0.5943849721484715,0
124,-0.09781093309347125,-0.24995240727203982,1.1141877878566198,1.1711317574480928,-1.8506738140585304,1.3158655822283332,-1.5419862105541442,-0.36588523061399547,-1.0539324074300676,-0.11809555517883097,0
125,1.0405600933030474,-2.5692481870898867,4.759168304550718,0.8033333360880689,-3.42268772305764,-1.4179994600611883,1.257576116655993,-0.009276699684061196,-2.7685886744937207,-2.5736774720943583,0
126,-1.039623509214107,1.4040363174667991,-1.0257691493193757,-0.6188736179080929,2.8080642613231896,-0.4892066695771029,0.18209883155421963,-0.8435868704398306,1.9781074441748414,-2.69627059027061,1
127,0.5851920001001466,-2.0081464944261427,3.0317567896727478,-0.3723834277288891,-0.899565208103865,-1.4884955820708798,-0.541272014694513,-0.7840579319990602,1.1012758566021899,-0.2675707638685091,0
128,0.9120016468912315,0.23150340349051435,1.437893377124503,-0.5703402589644364,-1.877191981866956,-1.6579195456809055,0.6843740438824499,-0.9828991461146328,-0.42818902998218367,0.05614308947622171,0
129,0.042222012031854446,0.36837364269661443,-0.45563545751873313,1.8640789334431094,-1.6950016887195218,1.3862075705769468,0.06028074607223773,0.55276666173342,-1.1682682938294495,0.4828887973470758,0
130,1.3023332976923412,-1.6257665285100855,3.152490913211007,-3.137144518987414,-0.4175358123401818,-3.0764435184219217,-0.9702267894949411,-1.6960514942433038,-2.709400981618082,-0.14375908022611128,1
131,-1.536203350031117,0.4267533504334018,-0.9076846717043514,1.2506392658230872,0.2176352831864683,3.673150334858323,0.9669317595230347,0.3458406844641503,-1.8825370977225937,-0.638785453872075,0
132,-0.9939149404403983,1.7412363800031536,-3.0531939455330974,1.0950083104622892,4.419685380769209,-2.056973738436824,-0.12747007385789202,-1.4230106791135182,1.2073934531176977,-1.7137924139313137,1
133,0.02664165122933875,-0.024598136371496437,-1.6784803153741419,1.827210725815371,-0.6477054024977553,0.2119146021794912,0.3488770349278612,0.35483305019555167,-3.5030905299605544,2.371663229212264,0
134,-0.894207708632963,-1.4342639939489223,1.8109119073698015,0.919530856842978,-1.2159209513592815,0.25791434696041504,-1.5947412048283804,0.8471239462518865,0.1726631334946631,-1.181736611967231,0
135,-0.9874977627128023,-0.7619309550833357,0.659096333501914,2.0121526942936,-1.6132536143308074,1.7028301328126023,0.13784379371436567,0.9951411782161395,-3.142488450232281,-1.0916519437510492,0
136,0.1643989795532321,0.8210127984882798,-2.221433476974524,0.16948704778825108,-0.6693056745653059,0.19192002956918308,-0.3121989708025222,1.1420214571804304,-2.5226381034716296,2.4237855892915494,0
137,1.2298733754906352,1.111055194008641,4.1171649883966035,0.19059613328271752,-2.2227521777476604,1.3693964168538502,-0.05175055340063181,-5.3091772429927655,-0.8219318796274944,-3.164622692339344,1
138,0.30461190404809874,1.343573456565926,-0.779471725169263,-1.8687830567508845,1.2832514073787682,0.1376283811707486,0.7472618127133185,0.4711917282141733,0.18336846266941453,-2.0743526777932697,1
139,1.059433542764018,-0.9298814154188952,1.136261003729949,2.320699944507516,-1.9889888609101685,2.760232889210333,0.28027044860667816,1.9626716887548583,0.2567719926130947,-1.7110650830526515,0
140,-1.4950957361208204,2.0067585533766383,-4.364162735259835,0.5991231581217068,0.4651164925462683,2.049036352370716,-0.006966165175947605,2.9887353258822205,-0.4825642059499141,1.5532113834431405,0
141,0.5685189264142696,-0.8183453431430936,0.6692947223062145,2.989225715353076,-2.402921074930651,2.9238795014155583,-1.9492381509278933,1.960154653569035,-2.2364778915612353,-1.4022338917197614,0
142,0.6487437243743976,-0.3238557423313464,1.7535356442361048,-0.7140765444892594,0.9983476242963092,-0.8915137388333155,-0.5416782649572653,-1.9913875967095824,0.5005278166561402,-2.03582107021594,1
